id,date,description,amount,currency,merchant,category,city,country
7d8141fc-2a7e-44fc-995a-77112d0d9cd6,2025-06-16,Shell Howellsland,-90.39,EUR,Shell,Transport,Howellsland,Dominica
c9117a37-afb2-4ca4-a75d-2440e8c217f1,2025-08-17,Pizza Express Lindafurt,-225.37,EUR,Pizza Express,Food,Lindafurt,Zambia
96ccec7b-3efb-4244-bd23-5165f5eb35ae,2025-06-01,BP Petrol Lake Barbara,-162.11,EUR,BP Petrol,Transport,Lake Barbara,Yemen
213773bb-9e63-4a4c-a403-c13684640873,2025-03-21,Tax Refund Millershire,250.84,GBP,Tax Refund,Income,Millershire,Burundi
9b1de8ca-20c1-451c-a028-da0759d6c15f,2025-05-18,Aldi McLeanview,-259.22,EUR,Aldi,Groceries,McLeanview,Egypt
6fe38c54-f0d8-49f9-bfac-2baa17dcc140,2025-10-23,Boots Pharmacy Lake Christianfort,-140.63,EUR,Boots Pharmacy,Health,Lake Christianfort,Maldives
0875db28-1c0b-46a4-96ac-2596c71c9f6d,2025-03-27,Octopus Energy West Elliotmouth,-174.15,USD,Octopus Energy,Utilities,West Elliotmouth,Croatia
025ce337-59c5-448b-bf05-f67e68b5b277,2025-11-05,PureGym Annettefort,-38.98,EUR,PureGym,Health,Annettefort,Cook Islands
d2b7dda5-1333-4701-bca2-1825614f0a89,2024-12-20,Thames Water South Kylemouth,-241.39,USD,Thames Water,Utilities,South Kylemouth,Benin
507d92cc-ff6c-49d3-965a-a76af2a36cda,2025-08-29,Airbnb Dorothystad,-31.0,EUR,Airbnb,Travel,Dorothystad,Russian Federation
e07ba2af-0e0b-4ea0-879b-b909e2164c97,2024-11-29,IKEA Cliffordburgh,-178.72,USD,IKEA,Shopping,Cliffordburgh,Rwanda
d8f1e534-0f8c-491e-a4d9-4c99337c3776,2025-07-23,Aldi Port Linda,-261.8,USD,Aldi,Groceries,Port Linda,Malawi
c8cd043b-f802-4011-bc3e-6ebd8c213408,2025-01-27,Thames Water Port Bradley,-103.26,EUR,Thames Water,Utilities,Port Bradley,Dominica
6d09784e-0a2e-4d94-85ce-f781fcb1b0c1,2025-08-22,Waitrose West Andreashire,-191.8,USD,Waitrose,Groceries,West Andreashire,Heard Island and McDonald Islands
31602024-18c4-4e4a-b2f4-be21ed42a3e1,2025-04-26,Salary ACME Ltd New Nicholas,272.25,GBP,Salary ACME Ltd,Income,New Nicholas,Bahrain
7c2e79c4-238f-4fa1-bd6b-fb997aadaec4,2025-02-27,Thames Water Careychester,-74.7,EUR,Thames Water,Utilities,Careychester,Swaziland
2f6e661b-83ac-4750-aa22-a769aab8a065,2025-06-04,Spotify West Jemma,-56.18,EUR,Spotify,Entertainment,West Jemma,Barbados
bd9ea3a6-4972-4860-8c0b-dc234f5804d6,2025-04-19,Sainsbury's Scottside,-285.63,USD,Sainsbury's,Groceries,Scottside,Northern Mariana Islands
2744520e-1f47-4492-af7a-1861104a4862,2025-06-09,EasyJet South Stephanie,-227.56,USD,EasyJet,Travel,South Stephanie,United States Minor Outlying Islands
40e3add6-b38f-4a90-a2fd-cf45260679a8,2025-09-19,Airbnb New Carlport,-259.95,USD,Airbnb,Travel,New Carlport,Chad
0d1521cd-10d6-44f9-9b06-ee4763ed3111,2025-01-04,Thames Water West Maureen,-134.73,GBP,Thames Water,Utilities,West Maureen,Ukraine
33da1e05-a8a3-4bee-ae41-d494704c8009,2025-02-17,Airbnb West Dominicside,-239.92,USD,Airbnb,Travel,West Dominicside,Falkland Islands (Malvinas)
914c97d1-20f2-4418-ae4f-727b111cf7cc,2024-12-21,Starbucks Jayneside,-154.66,GBP,Starbucks,Food,Jayneside,Bermuda
04ba3d17-1382-4014-b728-c1a4e4a145d1,2025-05-08,EasyJet New Kimberley,-16.09,GBP,EasyJet,Travel,New Kimberley,Cape Verde
296232ba-2e71-4d07-bdcd-f0261e8ab9b0,2025-01-07,Netflix Lynneton,-195.18,EUR,Netflix,Entertainment,Lynneton,Sweden
e87f2c17-dda7-41af-b9cf-572e30c79c68,2025-09-18,Bank Fee North Jemmashire,-154.59,GBP,Bank Fee,Other,North Jemmashire,Estonia
8e72f12d-9b20-4786-8acf-426c85d4b9d2,2025-07-02,Bank Fee Richardstown,-286.5,USD,Bank Fee,Other,Richardstown,Luxembourg
3f0a93f6-bacf-4eec-be32-e4879da054ec,2025-09-27,Pizza Express Jemmaport,-273.17,USD,Pizza Express,Food,Jemmaport,Liberia
47f6ea12-db73-42b0-a3ff-3280e31a488d,2025-02-03,H&M Jordanland,-183.48,USD,H&M,Shopping,Jordanland,Portugal
852bd92c-93a5-49d0-8cea-677660d2dac2,2024-11-27,Uber Sandersonmouth,-137.9,GBP,Uber,Transport,Sandersonmouth,Costa Rica
e1ef1683-bc0c-44ef-85ec-fd1d7b14aba2,2025-03-10,Waitrose West Stanley,-195.61,EUR,Waitrose,Groceries,West Stanley,Saint Martin
a2b41873-ae80-48aa-b334-59f574acf2a0,2025-11-02,IKEA Traceyberg,-297.34,USD,IKEA,Shopping,Traceyberg,Senegal
1bf2a6f9-e827-43e4-9fed-fc68442e207b,2025-03-21,Tax Refund West Cameronmouth,51.83,GBP,Tax Refund,Income,West Cameronmouth,British Virgin Islands
d80b70c2-0024-4154-bae9-61972275ae01,2025-02-11,PlayStation Store East Lewis,-125.59,GBP,PlayStation Store,Entertainment,East Lewis,Australia
ee81217b-6fd3-4e32-bd9e-0d34489f4c22,2025-02-20,PayPal Taylorchester,-237.82,USD,PayPal,Other,Taylorchester,Egypt
1651ffbb-4f88-463e-9e35-45035617f686,2025-10-24,British Gas Port Toby,-102.26,USD,British Gas,Utilities,Port Toby,Vietnam
6e137149-64b0-41ed-b3d6-e9835f650b7c,2025-06-05,PureGym Karlburgh,-79.34,USD,PureGym,Health,Karlburgh,Luxembourg
e5a22084-e197-41a6-8639-026647a714a9,2025-11-05,PayPal Morleyport,-103.34,USD,PayPal,Other,Morleyport,Luxembourg
d7eeb581-f3b8-4e27-bc75-038ebed253a9,2024-11-14,Shell Lowebury,-96.52,USD,Shell,Transport,Lowebury,Cuba
ab721736-b98e-4341-9b6a-c28f6c0bd373,2025-06-07,NHS Prescription North Lawrencefort,-180.54,EUR,NHS Prescription,Health,North Lawrencefort,Nepal
4b7b3a3f-01ab-41c4-8b0a-dff449a68b99,2025-09-24,PlayStation Store Hussaintown,-194.83,GBP,PlayStation Store,Entertainment,Hussaintown,Tanzania
f6df786d-c6e6-475e-bff5-9660b4f8d183,2024-12-15,Transport for London West Claire,-32.57,USD,Transport for London,Transport,West Claire,Serbia
58221cdc-fcb6-4f73-949e-a38a88cfd65b,2025-04-02,PureGym South Leeshire,-10.38,GBP,PureGym,Health,South Leeshire,Monaco
56945e72-ea00-4437-9d2d-72d3ebdc08f1,2025-01-16,Trainline Liamfurt,-105.81,GBP,Trainline,Transport,Liamfurt,Madagascar
5579bc1e-99bd-4ad7-8ffe-997e138bde7b,2025-04-19,Zara Saraville,-299.99,EUR,Zara,Shopping,Saraville,Brunei Darussalam
5ea3fddf-3ac2-441a-988a-2240c95087dc,2025-10-28,Lidl Patelmouth,-254.11,EUR,Lidl,Groceries,Patelmouth,Moldova
abc0921d-01c6-4a13-9fa5-57304a2b93e0,2025-10-15,Tax Refund East Mandy,251.36,USD,Tax Refund,Income,East Mandy,Malawi
7ae7c3e0-a64c-414f-8724-907e8da015a4,2025-04-01,Starbucks North Ianberg,-263.54,USD,Starbucks,Food,North Ianberg,Rwanda
1ce29774-cd38-4318-bff4-b76e0244eeb8,2025-03-07,Transport for London Reynoldsberg,-116.13,EUR,Transport for London,Transport,Reynoldsberg,New Caledonia
d9d14b59-318a-435f-9b68-bfbde8655d5e,2025-09-28,Transport for London West Molly,-243.67,EUR,Transport for London,Transport,West Molly,Ghana
e77de3b5-80d0-4b0f-99e2-dc8da24944ed,2025-01-04,Ryanair Jennamouth,-126.2,USD,Ryanair,Travel,Jennamouth,Madagascar
cdefad48-a619-4b97-8459-7785c05524b8,2025-09-05,IKEA Waltersport,-185.13,USD,IKEA,Shopping,Waltersport,Lebanon
9fdecc81-7a02-4f1f-af83-9a343e0e695f,2025-08-31,Booking.com Mohamedville,-162.53,GBP,Booking.com,Travel,Mohamedville,Israel
4e7fb60c-a13f-48e5-aa72-e33a19763092,2025-06-07,Booking.com New Elaineview,-113.51,USD,Booking.com,Travel,New Elaineview,Palau
ffae6b1b-4459-4abd-94e6-3da5d27a6825,2025-08-19,EasyJet Lake Lee,-231.98,GBP,EasyJet,Travel,Lake Lee,Myanmar
37ce3364-8cf9-496c-bd98-29a900726725,2025-04-30,Tax Refund Kennedybury,128.5,EUR,Tax Refund,Income,Kennedybury,Antigua and Barbuda
510875e9-41be-4f19-a4f6-13f9fdfd084c,2025-06-03,Apple Store East Jackmouth,-45.83,GBP,Apple Store,Shopping,East Jackmouth,Germany
941f7b59-0fbd-432e-b403-c71caa78dbf3,2025-04-08,Pizza Express Marshallchester,-262.86,USD,Pizza Express,Food,Marshallchester,Macao
20dbd019-96b3-4e7e-867d-71a8907b62c1,2025-08-16,Waitrose Wongton,-256.09,GBP,Waitrose,Groceries,Wongton,Romania
da1085a7-b347-4d6d-bd6a-4fbf95977cd5,2024-12-26,Sainsbury's New Victor,-85.47,USD,Sainsbury's,Groceries,New Victor,Panama
c08003ce-c833-4a9c-8d69-3a6de2567f8d,2025-04-30,BP Petrol Sinclairburgh,-32.06,EUR,BP Petrol,Transport,Sinclairburgh,Kuwait
fbed8b0b-861d-482e-a222-9f5de3db73eb,2025-10-05,Airbnb Janicestad,-279.49,GBP,Airbnb,Travel,Janicestad,Philippines
65842e85-46c9-4419-bf56-29880ce5ca70,2025-08-15,Pizza Express Kathrynfort,-153.09,EUR,Pizza Express,Food,Kathrynfort,Congo
bb1bfa3d-8cc8-4491-8ff2-afcf3694931a,2025-10-22,Boots Pharmacy Nicoleport,-115.6,EUR,Boots Pharmacy,Health,Nicoleport,Czech Republic
496a6a10-0b15-44a5-a671-b59357dcf51b,2025-10-16,British Gas Gerardborough,-252.56,USD,British Gas,Utilities,Gerardborough,Portugal
83a9b939-c034-46ce-8ec6-63cd9577c216,2025-07-22,Thames Water Catherinestad,-45.59,GBP,Thames Water,Utilities,Catherinestad,Monaco
5b10c713-a7e2-42a0-873f-dc60959e50b8,2025-10-13,Booking.com Gerardville,-228.86,GBP,Booking.com,Travel,Gerardville,Montserrat
79524a0a-a92d-4fcb-8297-e05489c6df53,2025-07-11,Ryanair Wheelerfurt,-272.23,EUR,Ryanair,Travel,Wheelerfurt,Svalbard & Jan Mayen Islands
2002d8c4-b844-42dd-83f2-c1e3dc0df786,2025-03-12,Spotify West Luke,-251.31,USD,Spotify,Entertainment,West Luke,France
bec14c1b-7927-40ea-9440-3d65d9bbbb10,2025-10-21,Bank Fee West Angelaview,-129.86,GBP,Bank Fee,Other,West Angelaview,San Marino
85be1bc0-027b-4792-8535-c515ba6f8588,2025-04-30,H&M Port Shannon,-40.95,EUR,H&M,Shopping,Port Shannon,Faroe Islands
299e003d-f603-437c-a935-71d56f269485,2025-10-13,Vision Express Ashleyville,-23.53,GBP,Vision Express,Health,Ashleyville,Nicaragua
1b06010a-1b9c-45a9-b948-a02c20ca7a8f,2025-08-04,Bank Fee East Adam,-9.85,USD,Bank Fee,Other,East Adam,Paraguay
995c19cb-9954-4c27-a71a-bcec41107490,2025-10-03,PayPal Lake Donald,-216.97,GBP,PayPal,Other,Lake Donald,Austria
2cf7c4f0-c213-44ba-8718-1caf0c3fd248,2024-12-12,Boots Pharmacy Meganville,-186.37,EUR,Boots Pharmacy,Health,Meganville,Pitcairn Islands
8f2c4a22-45b2-4ea2-a25a-a32181b1a14e,2025-08-15,TransferWise New Charleschester,-60.26,USD,TransferWise,Other,New Charleschester,Palau
daac059a-92ba-4490-ba40-d283156572f0,2025-10-14,Waitrose Jonesborough,-292.52,EUR,Waitrose,Groceries,Jonesborough,Saudi Arabia
2de3ce4f-fd1a-4bff-839d-b8ab2145d9d5,2025-10-24,Tax Refund Mitchellton,154.66,USD,Tax Refund,Income,Mitchellton,United States of America
e6f13dca-f182-42d7-b54f-f359397ab18e,2025-08-14,Salary ACME Ltd New Ian,120.18,GBP,Salary ACME Ltd,Income,New Ian,United States Minor Outlying Islands
55ff2983-44db-45e4-b1ad-c1709661baa5,2025-10-09,Pizza Express Youngburgh,-294.41,GBP,Pizza Express,Food,Youngburgh,Vietnam
37d7c765-4288-4413-9080-6b0015bc641a,2025-10-08,Starbucks Greenwoodburgh,-237.61,GBP,Starbucks,Food,Greenwoodburgh,Vietnam
b295c14c-73c9-4322-ab48-ecf990d88288,2025-08-07,Amazon Iantown,-232.59,USD,Amazon,Shopping,Iantown,French Southern Territories
dede2b18-b773-4f3c-9f81-aa4078b2f01e,2025-06-01,Thames Water West Glenmouth,-18.08,USD,Thames Water,Utilities,West Glenmouth,Norway
901f845e-8849-4961-94a1-f9e806f16ccc,2025-05-23,Thames Water Gregoryberg,-249.96,USD,Thames Water,Utilities,Gregoryberg,Thailand
762e2fbf-32f8-4470-8c76-8d8f443b1d1e,2025-05-09,EasyJet Alexville,-191.36,EUR,EasyJet,Travel,Alexville,Greenland
59e3c9ea-ae33-41cf-87e2-5b49e9440092,2025-01-04,Aldi Brooksburgh,-15.91,EUR,Aldi,Groceries,Brooksburgh,American Samoa
94ebd543-db27-4ce4-af85-5bd8d7a0abb6,2025-08-02,Subway Kirstyborough,-266.31,GBP,Subway,Food,Kirstyborough,China
bc8e1cdb-dc8c-435c-a791-c079d1a9429b,2025-06-17,PlayStation Store Masonhaven,-296.79,USD,PlayStation Store,Entertainment,Masonhaven,Greece
d37bb84c-4dec-41f3-bdf8-659b767be687,2024-12-07,Airbnb East Bradleyfort,-15.8,USD,Airbnb,Travel,East Bradleyfort,Gibraltar
326f0cb5-a38b-492b-9770-042fbe46f7d4,2025-10-14,H&M West Jacquelinebury,-110.31,EUR,H&M,Shopping,West Jacquelinebury,Kiribati
134a3e5a-ba15-48b4-ba3c-29dacb64388e,2025-08-08,EE Mobile Joshshire,-41.72,GBP,EE Mobile,Utilities,Joshshire,Saint Kitts and Nevis
fd4ba3c4-4244-44e9-beb4-c62861924284,2025-06-03,Vision Express Hilarystad,-224.28,GBP,Vision Express,Health,Hilarystad,Puerto Rico
f5132b48-acad-4afb-a003-977b6db8c1b5,2025-01-31,Thames Water South Mohammadburgh,-151.38,GBP,Thames Water,Utilities,South Mohammadburgh,Iraq
6f604c32-e25d-493a-aef2-360cfca2e4a9,2025-07-15,EE Mobile Hollieville,-241.34,USD,EE Mobile,Utilities,Hollieville,Northern Mariana Islands
cd20e4da-ed44-4c20-a781-b2199b7f3ad8,2025-10-07,Boots Pharmacy Laurabury,-132.03,EUR,Boots Pharmacy,Health,Laurabury,Cyprus
06187352-05a9-4ce6-b9aa-ef2e9829fcf1,2025-10-22,Freelance Payment Gouldstad,99.76,EUR,Freelance Payment,Income,Gouldstad,Israel
2ad94c60-44e0-44aa-9e90-e22fe6507d40,2025-07-20,EE Mobile Reedborough,-95.42,USD,EE Mobile,Utilities,Reedborough,Serbia
15d308e1-ce2b-46a4-81d0-d1b95d0a1e43,2025-02-04,NHS Prescription New Katiehaven,-208.48,GBP,NHS Prescription,Health,New Katiehaven,Romania
4aea45d6-6558-4642-b3b2-ac71c7ded63f,2025-03-18,Ryanair North Lorrainehaven,-219.41,GBP,Ryanair,Travel,North Lorrainehaven,Cook Islands
a4bc6193-4efd-4435-8f01-20a4a233f6cf,2025-06-03,TransferWise East Toby,-85.99,EUR,TransferWise,Other,East Toby,Timor-Leste
ad8d5938-f92d-4a0b-90d0-4ff83d712205,2025-05-15,Aldi Lake Russellshire,-112.18,USD,Aldi,Groceries,Lake Russellshire,Liechtenstein
1ac95bb6-9810-4d21-a019-3fb1a0726b67,2024-12-09,Uber Lawmouth,-47.12,USD,Uber,Transport,Lawmouth,Bulgaria
c196224e-944c-4839-bbc0-8c05c8d9221a,2025-05-12,Ryanair Mooreside,-42.24,EUR,Ryanair,Travel,Mooreside,Kyrgyz Republic
ef261543-c26a-45a7-a3ba-dae76dde2429,2025-07-10,EE Mobile Danielfurt,-117.94,USD,EE Mobile,Utilities,Danielfurt,Equatorial Guinea
9591ef3f-d6a1-4610-bace-43f239a58719,2025-08-31,Just Eat New Liam,-50.26,GBP,Just Eat,Food,New Liam,Aruba
e3cef022-584b-4897-8d4b-df6fa4c3b54e,2025-04-10,EE Mobile New Darrenland,-135.96,EUR,EE Mobile,Utilities,New Darrenland,Vietnam
0dff6154-c043-4a76-80e6-fc5646aab338,2025-04-27,PayPal Michelleburgh,-161.19,GBP,PayPal,Other,Michelleburgh,Seychelles
a6353b8d-75df-4a3d-a9c2-4197841cad22,2024-12-25,EE Mobile Patelfurt,-78.64,EUR,EE Mobile,Utilities,Patelfurt,Kiribati
86baf009-7b54-4be6-88c7-9299a7254c92,2025-09-20,Subway Patelside,-152.22,GBP,Subway,Food,Patelside,Burkina Faso
bacf8122-f4ff-443d-b4bb-0940f81a0d28,2025-07-03,Salary ACME Ltd Terenceburgh,82.22,GBP,Salary ACME Ltd,Income,Terenceburgh,Mauritania
da3237ba-977b-4068-bf36-6ba555f7c011,2025-03-29,Booking.com Lake Francis,-298.93,GBP,Booking.com,Travel,Lake Francis,Syrian Arab Republic
894e715d-5b07-4c2f-ac2b-163984e45443,2024-11-07,Booking.com West Gillianside,-41.18,EUR,Booking.com,Travel,West Gillianside,Jamaica
3737703e-5b2b-4fba-bc06-a8c5234d054d,2025-05-19,Booking.com East Kelly,-270.11,GBP,Booking.com,Travel,East Kelly,Guatemala
7b93c418-d0d8-4999-995a-82a87660b4a8,2025-01-01,Lidl Lake Nathan,-202.01,USD,Lidl,Groceries,Lake Nathan,Antigua and Barbuda
9b7b23e9-bef4-46c5-a148-8e0d62acb7fa,2025-08-29,Waitrose Richardstown,-164.94,GBP,Waitrose,Groceries,Richardstown,Dominican Republic
f25d2924-7c22-457c-9277-c8d239f1e3fb,2025-01-20,Trainline New Joshuamouth,-239.14,USD,Trainline,Transport,New Joshuamouth,Netherlands Antilles
09ea2100-d875-4ba7-bc5c-208849d3a311,2025-07-09,Amazon East Samuelfurt,-295.61,EUR,Amazon,Shopping,East Samuelfurt,Kazakhstan
f877815c-b35c-424b-8a8b-ec0d82674e5c,2025-01-30,IKEA Port William,-12.75,USD,IKEA,Shopping,Port William,Burundi
8761f79c-017b-49b8-a1f8-7285fcbb2bec,2025-05-09,TransferWise Donaldshire,-142.88,USD,TransferWise,Other,Donaldshire,Ghana
c7ebd182-847c-47f5-8a77-d06cd3707bba,2025-06-05,Transport for London Frankport,-265.85,EUR,Transport for London,Transport,Frankport,Turkey
deb9a165-d2b9-42ec-87ec-e6b6a537c7ba,2024-12-28,PlayStation Store South Clifford,-299.88,USD,PlayStation Store,Entertainment,South Clifford,Falkland Islands (Malvinas)
c0a39a89-b216-4b85-b84c-4208520d2671,2024-11-28,EasyJet Lake Josephine,-231.9,USD,EasyJet,Travel,Lake Josephine,Japan
840dcc45-a759-470c-aeb7-3954f41258c2,2025-05-28,Sainsbury's West Carlyfurt,-291.85,USD,Sainsbury's,Groceries,West Carlyfurt,Solomon Islands
b220731c-31fc-49ed-9193-bbd4ea8c576e,2025-05-16,Aldi Milesport,-142.42,USD,Aldi,Groceries,Milesport,Honduras
fb37d279-bdd3-4d5d-9eea-0598edee47b9,2025-01-12,Thames Water Smithbury,-264.0,USD,Thames Water,Utilities,Smithbury,French Southern Territories
077b45b1-e5f6-4aef-a976-cc5b6bc71590,2025-09-15,PayPal Port Gillian,-231.5,EUR,PayPal,Other,Port Gillian,United States Virgin Islands
a38df335-0ad6-4154-b026-1c0285be6e22,2024-11-27,Boots Pharmacy Morganside,-250.26,USD,Boots Pharmacy,Health,Morganside,Marshall Islands
ff8f8174-f0e5-4bde-bb37-fc1c955cb8e7,2024-12-25,Shell West Dennis,-53.57,GBP,Shell,Transport,West Dennis,Greenland
ef3e46ed-293a-491a-b09a-00a77a541760,2025-06-30,H&M Bakerland,-284.51,USD,H&M,Shopping,Bakerland,Mauritania
5d3a21f7-b279-4943-95c8-3868250e270f,2025-07-29,Netflix North Max,-78.93,USD,Netflix,Entertainment,North Max,Honduras
f49743b2-4190-46dc-9275-d529f20af1a6,2025-07-10,Freelance Payment Port Liamborough,41.93,GBP,Freelance Payment,Income,Port Liamborough,Spain
7010f1a8-9d82-45b0-a2a4-5435f9c4f62f,2025-08-11,Bank Fee South Gavin,-32.56,USD,Bank Fee,Other,South Gavin,Trinidad and Tobago
ac85db38-7ef5-4fd0-ba4a-2d8a8821ce49,2025-10-03,Transport for London Stephenborough,-282.77,EUR,Transport for London,Transport,Stephenborough,Vietnam
8201691f-bda7-4fc9-be8d-3a78ac6c1958,2025-01-14,Transport for London Lake Catherinebury,-217.59,USD,Transport for London,Transport,Lake Catherinebury,Qatar
c50cf3de-5192-4fac-b3b1-00def70ad3de,2025-06-15,British Gas South Shane,-248.44,EUR,British Gas,Utilities,South Shane,Micronesia
e3d9c86e-cf69-47e1-856e-eebaf7484b5f,2025-03-03,Tesco Jessicamouth,-284.82,USD,Tesco,Groceries,Jessicamouth,Martinique
b4c40396-6e76-4be7-be32-724a84e08909,2025-07-01,Spotify Elliotstad,-231.25,GBP,Spotify,Entertainment,Elliotstad,Malaysia
ab8aad1f-d6cd-4d63-acad-fcca88dbd322,2025-09-25,Bank Fee Gibsonfort,-13.93,USD,Bank Fee,Other,Gibsonfort,Senegal
1f62a5aa-e925-404f-bd8d-a6bdad0c1ce8,2025-09-09,Freelance Payment West Terry,194.36,GBP,Freelance Payment,Income,West Terry,Isle of Man
39e629ca-0b9d-4351-9b56-b4a982a2bcf6,2024-11-22,Booking.com Lake Jacob,-242.38,USD,Booking.com,Travel,Lake Jacob,Andorra
9e1a79fa-32ca-4ba1-baba-89267b245939,2025-02-09,PureGym Harrisborough,-138.8,USD,PureGym,Health,Harrisborough,Greenland
a5901a03-6390-4dcd-b585-ace7d0098f71,2025-01-29,Subway South Georgina,-134.68,GBP,Subway,Food,South Georgina,Palau
4024137b-ddd5-4c23-aad4-b6e96a96e62f,2025-10-17,Booking.com Douglasfort,-105.36,EUR,Booking.com,Travel,Douglasfort,Saint Kitts and Nevis
abab3df3-3785-4996-9645-7eb7f132496a,2025-06-28,EE Mobile Hallstad,-221.59,GBP,EE Mobile,Utilities,Hallstad,Chile
f2613a28-e0ba-4749-9bc9-7886900e081f,2024-12-27,NHS Prescription Gallagherside,-229.4,USD,NHS Prescription,Health,Gallagherside,Norway
1faed1ac-d753-47c2-b8ff-00986c9ed898,2025-10-22,Salary ACME Ltd Port Keithton,99.14,GBP,Salary ACME Ltd,Income,Port Keithton,Serbia
af18c09e-b75d-4e43-a088-65661883a982,2024-11-08,Lidl Port Harriet,-137.63,EUR,Lidl,Groceries,Port Harriet,Djibouti
12768859-74ab-4d89-b9f5-e052baf00bd6,2024-11-30,Tesco North Charlie,-90.61,GBP,Tesco,Groceries,North Charlie,Madagascar
12dd60a6-9953-4118-b024-622ca703e441,2025-04-21,TransferWise New Kimfort,-78.24,EUR,TransferWise,Other,New Kimfort,Palestinian Territory
bb3a620c-55cf-48b3-90a9-aea392518c26,2025-05-03,EE Mobile New Lynnchester,-61.0,EUR,EE Mobile,Utilities,New Lynnchester,American Samoa
9e024963-cec6-4d9d-987e-686381b33d27,2024-11-12,EasyJet Paulaport,-152.13,GBP,EasyJet,Travel,Paulaport,Andorra
56ed823a-7a15-41b1-8920-8c9ed5736d4a,2025-05-08,Ryanair Forsterburgh,-31.56,GBP,Ryanair,Travel,Forsterburgh,Botswana
5f4bbf59-f164-4d28-8d4b-3a4b86f03104,2025-10-08,Freelance Payment East Alex,290.17,EUR,Freelance Payment,Income,East Alex,Niger
8516d435-5cb8-4026-b295-f3223920c25b,2025-05-17,TransferWise Vincentfurt,-19.35,GBP,TransferWise,Other,Vincentfurt,Belgium
886222de-7b2e-4d11-9fc3-1f8742228167,2025-03-22,EasyJet Nichollsbury,-89.3,EUR,EasyJet,Travel,Nichollsbury,Qatar
d96269ef-0834-4f94-a176-bfeba2454438,2025-01-27,Aldi Lake Francescaton,-44.51,GBP,Aldi,Groceries,Lake Francescaton,Bermuda
a08a6b06-9d11-47b1-a52a-cdfcdc9c1ffb,2025-04-03,Octopus Energy Fisherton,-112.95,GBP,Octopus Energy,Utilities,Fisherton,Northern Mariana Islands
3715482c-3d55-43db-b610-f848f9c2acb6,2024-11-09,Just Eat North Dawn,-170.74,GBP,Just Eat,Food,North Dawn,Tanzania
e6058c16-7e93-407c-8281-f9d94e92f587,2025-04-13,Freelance Payment Annaville,26.69,USD,Freelance Payment,Income,Annaville,Ukraine
a5662e59-3e57-4c40-bcc4-c37e6758a3fb,2025-05-18,Airbnb East Phillipshire,-248.47,USD,Airbnb,Travel,East Phillipshire,Lebanon
57ca28f9-f167-4d1a-93ef-dbdc6f078b22,2025-02-13,PayPal Lake Leonardside,-42.96,EUR,PayPal,Other,Lake Leonardside,Mongolia
f2a6331d-7d5c-4896-acac-ea499e95f584,2025-07-04,PureGym Port Guy,-239.49,GBP,PureGym,Health,Port Guy,Andorra
4747325c-7577-44dc-b959-05c47691fc82,2025-10-23,Freelance Payment Port Patricia,227.71,EUR,Freelance Payment,Income,Port Patricia,Vanuatu
490e6df0-2475-4258-a1c9-186a22a4c958,2024-12-04,Bank Fee New Cameron,-123.41,EUR,Bank Fee,Other,New Cameron,Montenegro
3f9f8556-f06e-4f68-82de-7748975ac65d,2025-09-07,McDonald's Daviesside,-45.43,GBP,McDonald's,Food,Daviesside,Greenland
eadf5af5-c47c-460f-8e95-85e3b7d62f18,2025-03-26,EasyJet Port Charlene,-48.94,USD,EasyJet,Travel,Port Charlene,Saint Kitts and Nevis
c0f10892-baff-47e1-b81f-0cb6dfac5007,2024-12-04,Shell Alexanderville,-279.75,GBP,Shell,Transport,Alexanderville,Jordan
e544a8da-d763-4b65-b79d-3dc5159814b0,2025-01-29,BP Petrol West Rachaelfurt,-297.23,USD,BP Petrol,Transport,West Rachaelfurt,Singapore
23f5ce0f-d08b-48c9-ac06-4cf65e23873c,2025-03-05,Cineworld Barbarafort,-154.66,USD,Cineworld,Entertainment,Barbarafort,Denmark
c3e81de2-15e0-40b0-94a5-90bec66984da,2025-03-16,Freelance Payment Williamsshire,214.08,GBP,Freelance Payment,Income,Williamsshire,Panama
d60626cb-1b4c-40f1-b7fa-ae5ff39bbeb4,2025-03-25,Ryanair Louisland,-113.67,USD,Ryanair,Travel,Louisland,Belize
e8cf08fb-7831-44ff-a284-507c39da8ac0,2025-02-12,Aldi Ellisberg,-177.19,USD,Aldi,Groceries,Ellisberg,Saint Vincent and the Grenadines
563558fb-2f5c-41b4-9aa9-35ddd8078adb,2025-03-28,Just Eat Kennethland,-145.0,USD,Just Eat,Food,Kennethland,Albania
94642136-5aac-4964-9ead-c97b142ecb65,2025-10-17,Bank Fee Evansview,-72.13,EUR,Bank Fee,Other,Evansview,Bosnia and Herzegovina
6e2f96d9-ba92-48a4-93f8-ba083811915c,2024-12-24,TransferWise South Lucy,-55.3,USD,TransferWise,Other,South Lucy,Moldova
f088de9c-38ea-463f-ae5f-565c81b20cf6,2025-05-28,TransferWise Webbland,-48.59,USD,TransferWise,Other,Webbland,Guinea
9ab8de54-bda5-44ab-b141-fe38b5cd4af8,2025-05-27,Amazon Emmatown,-173.91,USD,Amazon,Shopping,Emmatown,French Guiana
2e3664a1-4e50-4101-8fed-9df9f42590d7,2025-04-06,Sainsbury's Lake Yvonnebury,-10.59,GBP,Sainsbury's,Groceries,Lake Yvonnebury,Montserrat
